address,latitude,longitude,car_type,zoneId,zoneName
경북 포항시 남구 동해면 도구리 285,35.983044,129.434586,2,11593,포항공항(고객주차장)
경북 구미시 공단동 265-8,36.09943,128.382645,2,11729,구미시 공단동
경북 포항시 남구 상도동 662-9,36.012108,129.35051,2,11738,포항 시외버스터미널 앞
경북 포항시 남구 상도동 579-12,36.013756,129.350433,2,11739,포항 시외버스터미널
경북 포항시 북구 두호동 1030-9,36.060143,129.377884,2,11760,포항 영일대(퀸유료주차장)
경북 경산시 사동 587,35.817051,128.754456,2,11830,경산 사동(탑 스크린골프)
경북 포항시 북구 죽도동 106-7,36.027817,129.361847,2,11834,포항 죽도파출소 건너편
경북 구미시 상모동 53-3,36.088623,128.356018,2,11843,구미 상모동(청산마루주차장)
경북 경산시 백천동 573-1,35.803524,128.738297,2,11856,경산 백천동(백천유료주차장)
경북 경산시 대동 154-12,35.837479,128.753067,2,11976,영남대역 5번출구(캠퍼스빌딩)
경북 경주시 동천동 780-3,35.85643,129.227631,2,11994,경주시청 옆(부경숯불갈비)
경북 포항시 남구 오천읍 문덕리 282-3,35.96175,129.404694,2,12111,포항 오천읍(문덕온천하와이)
경북 포항시 남구 오천읍 문덕리 298-8,35.960716,129.406006,2,12112,포항 문덕6공원 옆(호연정)
경북 구미시 옥계동 963,36.135841,128.416275,2,12138,LG베스트샵 옥계점 옆
경북 김천시 율곡동 811,36.114777,128.180847,2,12141,김천구미역KTX(영무메트로)
경북 경산시 중방동 223-3,35.832325,128.734238,2,12181,경산사거리(채선당)
경북 구미시 인의동 701-8,36.097389,128.428818,2,12183,구미 인의동(새천년사우나)
경북 구미시 형곡동 187-3,36.108383,128.339111,2,12184,구미 형곡초등학교 앞
경북 안동시 태화동 189-1,36.565598,128.713516,2,12226,안동 서부시장 공영주차장
경북 경산시 중산동 633,35.829388,128.720093,2,12271,경산 펜타힐즈(더원빌딩)
경북 칠곡군 석적읍 중리 244-6,36.074001,128.414413,2,12281,장곡중학교 앞(공영주차장)
경북 경주시 황성동 471,35.86441,129.215042,2,12336,경주 계림중학교 뒤
경북 포항시 북구 신흥동 701-7,36.039219,129.362946,2,12355,포항 전화국사거리
경북 영천시 문외동 126-2,35.974983,128.932053,2,12373,영천시립도서관 뒤
경북 포항시 북구 죽도동 641-2,36.020897,129.355545,2,12390,롯데슈퍼 포항점
경북 포항시 북구 양덕동 777-1,36.08844,129.391846,2,12412,포항 양덕 임시공영주차장
경북 경주시 건천읍 화천리 1177-1,35.797863,129.140549,2,12436,신경주역KTX(코레일주차장)
경북 경산시 사정동 75-7,35.819012,128.729019,2,12459,장산중학교 앞(경산역)
경북 경산시 조영동 228-3,35.842018,128.754303,2,12483,경산 조영동 공영주차장
경북 포항시 북구 양덕동 496-6,36.078259,129.399139,2,12485,포항 양덕동 축구장 주차장
경북 구미시 봉곡동 284-5,36.149578,128.31134,2,12494,구미 선주초등학교 옆
경북 구미시 진평동 1026-4,36.106331,128.41832,2,12542,롯데렌탈 구미지점(B)
경북 포항시 북구 흥해읍 이인리 43-2,36.077442,129.343597,2,12543,롯데렌탈 포항지점(B)
경북 경산시 중방동 833-3,35.829823,128.74028,2,12627,경산 남매사거리(기아오토큐 중방점)
경북 경주시 광명동 393-3,35.819145,129.147049,2,12650,롯데렌탈 경주지점(B)
경북 경산시 압량읍 부적리 337,35.843769,128.756378,2,12659,경산 강산애2차 아파트 앞
경북 구미시 인의동 576-1,36.104736,128.42424,2,12678,인동 서한e다음1차아파트 앞
경북 포항시 북구 두호동 345,36.062428,129.379623,2,12683,포항 동부초등학교 옆
경북 구미시 도량동 85,36.146408,128.320663,2,12704,구미 도량주공3단지아파트 옆
경북 영주시 가흥동 672-4,36.826859,128.605453,2,12719,영주종합터미널 공영주차장
경북 구미시 원평동 1008-21,36.129269,128.329483,2,12727,구미역 앞(역전유료주차장)
경북 구미시 구평동 433,36.09417,128.436478,2,12748,구미 천생초등학교 앞
경북 경주시 동천동 987-45,35.858032,129.225098,2,12751,경주 황성초등학교 옆
경북 상주시 가장동 744,36.376801,128.149002,2,12817,경북대 상주캠퍼스 원룸촌
경북 구미시 원평동 158-57,36.130859,128.332031,2,1966,구미역 정문
경북 포항시 남구 해도동 33-74,36.02618,129.368744,2,2075,포항고속버스터미널
경북 구미시 신평동 465,36.113674,128.364777,2,2493,롯데마트 구미점
경북 포항시 북구 죽도동 607-2,36.024559,129.360382,2,2566,GS슈퍼마켓 포항죽도점
경북 경주시 용강동 958-2,35.867279,129.222977,2,2610,롯데하이마트 황성점
경북 경주시 건천읍 화천리 2577-16,35.79789,129.137268,2,6025,신경주역KTX(경주를그린존)
경북 경주시 노서동 157-8,35.840485,129.201996,2,6200,경주시외버스터미널 옆
경북 경주시 노동동 224-5,35.842655,129.210602,2,6202,월성초등학교 옆
경북 경주시 충효동 2976-4,35.84277,129.183823,2,6242,서라벌대학교 건너편(신라카라이프)
경북 구미시 황상동 305-5,36.10857,128.419647,2,6250,인동 아울렛거리
경북 경산시 중방동 851-3,35.825207,128.736603,2,6269,경산시외버스터미널 앞
경북 안동시 운흥동 226-3,36.562706,128.73204,2,7336,구 안동역(금성유료주차장)
경북 포항시 북구 두호동 1103-2,36.064289,129.371902,2,7496,GS슈퍼마켓 포항창포점
경북 구미시 사곡동 687-28,36.094917,128.359787,2,7620,구미 사곡동
경북 안동시 서부동 91-11,36.56609,128.729797,2,7628,안동시청 앞
경북 포항시 북구 흥해읍 이인리 106,36.073795,129.343536,2,7668,신포항역KTX
경북 안동시 송천동 366,36.544586,128.794144,2,7671,안동대학교 원룸촌 안쪽
경북 경산시 조영동 278-4,35.839382,128.754837,2,7943,영남대학교 원룸촌
경북 구미시 원평동 65-7,36.130241,128.327255,2,7949,CGV 구미점 옆
경북 경산시 진량읍 평사리 430-2,35.89547,128.852615,2,7979,대구대학교 원룸촌
경북 경산시 하양읍 금락리 산 48-3,35.90963,128.806412,2,8270,대구가톨릭대학교(성안나관)
경북 경산시 하양읍 금락리 산 35,35.912876,128.807709,2,8271,대구가톨릭대학교(학생회관)
경북 구미시 거의동 450-7,36.138248,128.397034,2,8326,구미 금오공대 원룸촌
경북 구미시 거의동 468,36.141598,128.394775,2,8332,구미 금오공대 학생주차장C
경북 경산시 하양읍 부호리 346,35.906788,128.799057,2,8380,경일대학교 종합체육관C
경북 안동시 송천동 717,36.542366,128.789383,2,8438,안동대학교 원룸촌 입구
경북 경주시 석장동 707,35.861809,129.193451,2,8442,동국대 경주캠퍼스 원효관
경북 경산시 진량읍 내리리 15,35.898014,128.847122,2,8454,대구대학교 정문
경북 경산시 진량읍 내리리 15,35.903793,128.845795,2,8455,대구대학교 비호생활 후생관
경북 경산시 하양읍 부호리 33,35.908642,128.800171,2,8456,경일대학교 학생회관C
경북 포항시 북구 양덕동 1617,36.080833,129.400009,2,8465,포항 양덕동(한우좋은날)
경북 영주시 풍기읍 산법리 574,36.88229,128.533676,2,8467,동양대학교 대주차장C
경북 경주시 석장동 755-2,35.862961,129.190002,2,8484,동국대 경주캠퍼스 원룸촌
경북 경주시 석장동 877-2,35.860561,129.190536,2,8588,동국대 경주캠퍼스 남쪽원룸촌
경북 경주시 강동면 유금리 409-2,36.006657,129.285217,2,8598,위덕대 건너편(프라자빌딩)C
경북 경주시 석장동 771-5,35.863083,129.189575,2,8617,세븐일레븐 경주석장스타점
경북 구미시 봉곡동 307-5,36.150227,128.307617,2,8675,구미 봉곡동(그린모터플러스)
경북 경산시 사정동 16-12,35.82058,128.729187,2,8772,경산역 앞(진우카서비스)
경북 경주시 황성동 506-5,35.865585,129.214951,2,8796,경주 황성동(하늘빛세차장)
경북 경산시 정평동 207-1,35.832977,128.727524,2,8797,정평역(청호웰빙헬스사우나)
경북 포항시 북구 흥해읍 남송리 3,36.103642,129.391678,2,8869,한동대학교(정문주차장)
경북 경주시 노서동 170-1,35.839073,129.204544,2,8902,경주시외버스터미널(지지호텔)
경북 포항시 남구 오천읍 원리 938,35.967403,129.4077,2,9033,포항 오천읍(금강산돌구이)
경북 구미시 원평동 1072-2,36.122856,128.350571,2,9187,구미종합터미널 앞(반도모텔)
경북 구미시 인의동 581-4,36.103184,128.424347,2,9239,(주)서한 S-OIL
경북 경산시 하양읍 금락리 116-33,35.910103,128.81694,2,9298,하양역 앞(하양식자재마트)
경북 안동시 옥동 767-12,36.563766,128.700409,2,9464,안동 복주초등학교 옆
경북 포항시 북구 장성동 434-2,36.073048,129.382248,2,9588,현대자동차 포항오토스퀘어지점
경북 경산시 옥산동 725-1,35.829437,128.726456,2,9851,경산서부초등학교 뒤
경북 경산시 하양읍 금락리 116-276,35.910244,128.81662,2,9986,경산시 하양사우나 주차장
경북 경주시 석장동 756-6,35.863663,129.189667,2,9987,동국대 경주캠퍼스 북쪽원룸촌
경북 경주시 석장동 867-8,35.860657,129.189194,2,9988,동국대 경주캠퍼스 서쪽원룸촌
광주 북구 양산동 209-7,35.211681,126.875481,2,10105,양산지구 사거리(FM식자재마트)
광주 서구 쌍촌동 1210-8,35.146408,126.864876,2,10164,효광중학교 옆
광주 북구 용두동 311-8,35.212208,126.870148,2,10165,용두주공 사거리
광주 광산구 월계동 885-1,35.21513,126.846405,2,10172,첨단먹자골목
광주 서구 농성동 460-33,35.159367,126.884377,2,10198,광천동 다나메디컬
광주 북구 두암동 174-6,35.166996,126.937035,2,10221,SM마트 두암점
광주 남구 임암동 631-45,35.100662,126.876816,2,10270,철도시설공단 호남본부(효천역)
광주 남구 진월동 291-7,35.121498,126.898346,2,10356,GS칼텍스 21세기
광주 남구 주월동 624-1,35.141415,126.887466,2,10357,GS칼텍스 미래
경기 광주시 역동 176-13 경기광주역사,37.399456,127.251968,2,10374,경기광주역(경강선) 1번출구
광주 북구 용봉동 126-3,35.179844,126.912468,2,10510,전남대 후문(토니커피)
광주 북구 동림동 885-32,35.172276,126.869675,2,10593,동천동우체국 건너편
광주 광산구 우산동 1344-1,35.161972,126.812492,2,10635,하남 콜럼버스 앞
광주 광산구 운남동 257,35.177593,126.823463,2,10636,운남주공4단지 앞
광주 서구 쌍촌동 1286,35.155815,126.862869,2,10805,광주 원음방송
광주 광산구 하남동 811,35.179272,126.806496,2,10855,CGV 광주하남점 옆
광주 북구 매곡동 44-7,35.188236,126.895157,2,10857,매곡동 두레건강랜드
광주 광산구 수완동 1251,35.192093,126.830078,2,10874,수완지구 원룸촌
광주 광산구 송정동 857-1,35.136543,126.792763,2,10879,송정역 1913시장
광주 북구 용봉동 17-1,35.182423,126.912048,2,10882,CGV 광주용봉점
광주 서구 쌍촌동 1385,35.158237,126.867691,2,10905,상무한국아델리움
광주 북구 운암동 1059-4,35.183025,126.871147,2,10941,황솔촌 운암점
광주 북구 용봉동 1378-1,35.178986,126.894882,2,11145,전철우 사거리
광주 북구 일곡동 829-1,35.204857,126.898758,2,11164,일곡동 두경사우나
광주 북구 유동 109-17,35.158741,126.905807,2,11176,해피뷰병원 앞
광주 동구 학동 737-1,35.133335,126.92997,2,11189,학동증심사입구역 4번출구
경기 광주시 경안동 58-11,37.41066,127.258286,2,11261,경안동 행정복지센터 앞
광주 서구 농성동 641-24,35.151817,126.888741,2,11307,광주서구청 앞
광주 동구 용산동 277-2 소태역환승주차장,35.122147,126.932442,2,11314,소태역 1번출구
광주 남구 주월동 408-1 빅스포,35.125778,126.897377,2,11396,빅스포 진월점
광주 서구 치평동 1241-2,35.152214,126.854424,2,11502,상무병원 앞
경기 광주시 장지동 43-3,37.396301,127.244652,2,11646,장지2동마을회관 옆
광주 북구 신용동 859,35.207108,126.864647,2,11661,첨단2지구 대성건설
광주 남구 주월동 1287-1 창신빌딩,35.132587,126.901764,2,11731,광주 남구청 앞
광주 서구 쌍촌동 981-16,35.149925,126.858131,2,11756,운천역 2번출구
경기 광주시 경안동 12-13,37.412003,127.259811,2,11809,경기광주 황금스파랜드
경기 광주시 탄벌동 32-2,37.417461,127.252327,2,11813,경기광주 공설운동장 옆
광주 남구 주월동 973-6 아이노벨,35.133442,126.896255,2,11814,무등시장입구(아이노벨)
광주 남구 양림동 485,35.136677,126.918633,2,11837,학강초등학교 옆(뒤집고)
광주 동구 남동 33,35.144993,126.920456,2,11841,문화전당역 1번출구
광주 북구 오치동 722,35.191948,126.899254,2,11901,고려중학교 앞(아람식자재마트)
광주 북구 중흥동 357-29,35.171413,126.911552,2,11958,전남대 후문 옆
광주 동구 계림동 588-11 프라임타워,35.157982,126.916702,2,11964,그랜드센트럴 앞
광주 북구 운암동 1781 운암2차 남양휴튼,35.178513,126.877464,2,12083,운암동 남양휴튼2차
광주 남구 진월동 592-1 광주대학교,35.105114,126.895622,2,12085,광주대 호심관C
광주 남구 진월동 592-1 광주대학교,35.107765,126.896538,2,12086,광주대 정문C
광주 북구 중흥동 611-5 광주역,35.164806,126.910172,2,12125,롯데렌탈 광주지점(B)
광주 광산구 장덕동 1043 수완지구 호반베르디움 2차아파트,35.200325,126.814491,2,12128,텃밭 수완호반점
광주 남구 임암동 801,35.104996,126.875793,2,12129,송원대 원룸촌(상하주차빌딩)
광주 서구 쌍촌동 1002-6,35.15126,126.870277,2,12139,쌍촌역 1번출구
광주 서구 치평동 1249 상무광명메이루즈,35.150814,126.850838,2,12159,상무 광명메이루즈
광주 광산구 우산동 1597-1,35.160011,126.809685,2,12314,롯데시네마 광주광산점
광주 서구 치평동 1209-6,35.155487,126.852768,2,12387,상무지구 평화공원 옆
광주 서구 풍암동 685,35.118401,126.866638,2,12431,풍암SK뷰아파트 옆(빅케이마트)
광주 북구 각화동 199-4,35.179569,126.936409,2,12472,각화주공 옆(365마트 각화점)
광주 서구 화정동 769-15,35.15213,126.879349,2,12781,화정역 1번출구
광주 서구 치평동 1182-6,35.152992,126.848053,2,1480,치평동우체국 앞
광주 광산구 신촌동 698-9,35.139332,126.809273,2,1604,광주공항
경기 광주시 탄벌동 11-7,37.418335,127.247826,2,2137,롯데하이마트 경기광주점
광주 북구 문흥동 996-5,35.186459,126.921852,2,2311,롯데슈퍼 문흥점
광주 서구 광천동 49-1,35.160931,126.877861,2,5916,광주버스터미널(유스퀘어)
광주 서구 금호동 799,35.130898,126.858948,2,6029,서구문화센터 앞
광주 남구 봉선동 161,35.125984,126.914177,2,6050,롯데슈퍼 봉선점
광주 남구 주월동 25-21,35.132565,126.893578,2,6144,GS칼텍스 풍암
광주 광산구 수완동 1434,35.190044,126.825241,2,6205,삼성디지털프라자 수완점 뒤
광주 광산구 월곡동 679-13,35.179329,126.810387,2,6207,흑석사거리
광주 서구 풍암동 1109-1,35.127113,126.879044,2,6216,롯데슈퍼 풍암점
광주 동구 서석동 470-41,35.143337,126.923576,2,7401,전남대 의과대학 앞
광주 광산구 쌍암동 694-3,35.216354,126.852051,2,7549,롯데마트 첨단점
광주 광산구 월계동 876-1,35.215923,126.844299,2,7663,첨단2동 주민센터 옆
